MaskPath,LabelName,BoxXMin,BoxXMax,BoxYMin,BoxYMax
098797c853148b59_m07mhn_6b4a6714.png,Trousers,0.050000,0.239706,0.000000,0.534368
4e441a137b5f4986_m015p6_25a070bd.png,Bird,0.215339,0.617994,0.283186,0.787611
3359c0d5593487ed_m09728_4d6bbf4d.png,Bread,0.276563,0.864062,0.104167,0.579167
25d121176e0371d9_m04yx4_3c7124b4.png,Man,0.435103,0.741888,0.079646,1.000000
d80700a0235c1e3c_m05kyg__e9aa6cf6.png,Chest of drawers,0.000000,0.966741,0.039706,1.000000
0ed2ce28c4d654bd_m01yrx_d2302917.png,Cat,0.068750,0.767187,0.062500,0.881250
67a2f15d8c54684d_m0fly7_a1cfada7.png,Jeans,0.840708,0.935103,0.159292,0.438053
0d883fe61f313186_m01bl7v_042ea4d4.png,Boy,0.084375,0.376563,0.072917,0.672917
a3870ce34f0ea860_m04m9y_3e7aa41b.png,Lizard,0.185468,0.873805,0.000000,0.784983
396d3711ee0dae1a_m05r655_da5c2ed7.png,Girl,0.418773,0.629964,0.104693,1.000000
909c86e59ce3f66d_m0cmf2_288a2504.png,Airplane,0.000000,1.000000,0.207824,1.000000
a6bef3cdf8513eeb_m01xq0k1_badf92b8.png,Cattle,0.771386,0.896755,0.632743,0.851770
219911c303bbd09a_m06k2mb_915cfbec.png,High heels,0.337288,1.000000,0.477895,1.000000
b56d0c24dd0e3043_m01xyhv_aa57cb2d.png,Suit,0.457317,0.842988,0.224839,1.000000
be9ccb3ecebbcc09_m03fwl_16a4e234.png,Goat,0.048673,0.995575,0.116519,0.817109
9839e242e75e327e_m02l8p9_36dc5f5a.png,Harbor seal,0.469208,0.945748,0.495556,0.942222
ecfa228ffc15d606_m01xs3r_e8eb5455.png,Jet ski,0.098438,0.725000,0.539583,1.000000
0ff01e511ef19d13_m01n4qj_bfa76fae.png,Shirt,0.012987,0.954545,0.007530,0.948795
728d8044bb37291b_m0k1tl_6a575f1b.png,Pen,0.168750,0.862500,0.052083,0.506250
078b53d8a454894d_m0ph39_77473503.png,Canoe,0.064953,0.876861,0.322892,0.643373
f9db27ff5496850b_m09728_ffb9d092.png,Bread,0.032491,0.624549,0.330325,0.895307
1af65e8b45d92c88_m01d40f_276ede05.png,Dress,0.300000,0.604688,0.520833,1.000000
b94e14d98b1f15b3_m03c7gz_b3291d96.png,Door handle,0.241667,0.656250,0.051562,0.907812
751c48b10a4c9f60_m04_sv_54d8d32c.png,Motorcycle,0.166667,0.374631,0.362832,0.924779
99cec000cabcc04a_m0hkxq_155ccbb7.png,Broccoli,0.147493,0.386431,0.369469,0.725664
c4c62ab195511736_m09ddx_1c869791.png,Duck,0.102510,0.732218,0.179407,0.583463
568524ddc5f72c12_m01bl7v_435e1929.png,Boy,0.000000,0.939815,0.030641,0.997214
f1857c2888c399dc_m0bt9lr_ea493948.png,Dog,0.103503,0.902866,0.057377,1.000000
9cdfc575cbf133c4_m0kpt__df4a66ec.png,Cantaloupe,0.000000,0.843750,0.004167,0.368750
b7ce8bbb5418cf93_m0c9ph5_a6fd9ba5.png,Flower,0.222004,0.479371,0.419569,0.683250
0d905c8dc6f85366_m029bxz_d70a568c.png,Oven,0.021875,0.946875,0.039583,0.789583
2ca1a49e625e2ff3_m01fh4r_a681474a.png,Teapot,0.134956,0.940265,0.106195,0.737463
94da6c243687bb64_m068zj_f723c2f0.png,Pig,0.000000,0.860937,0.000000,1.000000
ecf75fac1113ff94_m02fq_6_941aef5a.png,Fedora,0.086093,0.816777,0.184638,0.511078
9ef1b71f6c5b4aa1_m01gkx__1d52d2a5.png,Swimwear,0.097345,0.599558,0.721239,0.902655
dc01d7f36cb75e14_m0dq75_63c14496.png,Raccoon,0.486268,1.000000,0.022177,0.629032
20c330a140128d67_m0174n1_aec6742d.png,Glove,0.017857,0.602679,0.020833,1.000000
3eaf885ee61c3999_m0dbvp_88fd98ce.png,Goose,0.593750,0.654688,0.847917,0.964583
7a7ca621acbc88f9_m03d443_c9c6e20f.png,Rhinoceros,0.488201,0.840708,0.214602,0.756637
8671ea806b7faeeb_m07jdr_14ac14d4.png,Train,0.015737,0.979971,0.494305,0.883827
343cdfe3517037d8_m08pbxl_3982fc66.png,Monkey,0.134218,0.995575,0.008850,1.000000
cb6d8783a3617620_m09ddx_1a3df157.png,Duck,0.140625,0.356250,0.072917,0.264583
0c24efae3dded0bd_m01xyhv_852a14d0.png,Suit,0.001563,0.548437,0.247917,0.997917
aa0b51575556986e_m01b638_1b2168a6.png,Boot,0.005415,0.996390,0.368231,0.994585
bf34592f3f13543f_m01c648_40d3837c.png,Laptop,0.817379,1.000000,0.586283,0.904867
ccf83f42990e4f9a_m0138tl_629f5f38.png,Toy,0.115044,0.828909,0.269911,0.829646
fa099e798cfe6757_m04m9y_d33b7443.png,Lizard,0.087021,0.998525,0.077434,0.829646
b129fca91c026041_m0138tl_2c11e893.png,Toy,0.494830,0.546529,0.344371,0.498896
90a57cdc066d83d8_m02vqfm_eccd38a1.png,Coffee,0.000000,0.271386,0.141593,0.272124
29020280d96d8ddf_m0cdn1_b24a8167.png,Hamburger,0.241877,0.922383,0.000000,0.252708
24f0338f385a4482_m05kyg__37466f50.png,Chest of drawers,0.088679,0.300000,0.084337,0.893976
251896944150f233_m050k8_54543213.png,Mobile phone,0.370892,0.652582,0.120833,0.804167
885a3b29c09ca8bf_m01bl7v_080a9c0d.png,Boy,0.202083,0.514583,0.631250,0.970312
04a504fe281c930e_m050k8_5d382bb3.png,Mobile phone,0.368794,0.869976,0.016509,0.971698
4dca11642dbb03e6_m01n4qj_aa6b7b3c.png,Shirt,0.014056,0.477912,0.292208,0.961039
c16ccebaa8fb1f2e_m02fq_6_46b3ab50.png,Fedora,0.119548,0.877221,0.020202,0.608081
b6cf135e0e6cea46_m01xyhv_ec94ce59.png,Suit,0.223451,0.988938,0.300885,1.000000
4d7884f7d5956f8f_m0h2r6_315a0c36.png,Van,0.146875,0.951563,0.172917,0.937500
fefeea12c3751c06_m01m2v_670b0ef1.png,Computer keyboard,0.015625,0.989062,0.197917,0.879167
3d095635b04f494f_m05z6w_78bbe7fc.png,Penguin,0.164062,0.782812,0.231250,0.995833
121655df8d4cf106_m0dbzx_ce5ee39f.png,Mule,0.096875,0.998438,0.000000,0.997917
a41b20f66c0651a7_m02l8p9_f8e6462b.png,Harbor seal,0.093472,0.968843,0.167033,0.769231
2ec978b97a3c1da8_m01c648_470a3ace.png,Laptop,0.000000,0.489062,0.000000,1.000000
df06bb439195c017_m0bt_c3_41510530.png,Book,0.166667,0.358333,0.489062,0.540625
ccddcb044b4bb35d_m07mhn_3eb8cdeb.png,Trousers,0.327434,0.851770,0.892330,1.000000
133c042afc008b6e_m01lrl_4f780cb9.png,Carnivore,0.572816,0.791956,0.185882,0.722353
10bf5f17f29243e7_m02p0tk3_e074a3a4.png,Human body,0.000000,0.998527,0.000000,0.995575
1d1130dbea16d0c5_m0c9ph5_30e536d0.png,Flower,0.873438,0.954687,0.031250,0.120833
4d356c8da663c5f2_m01yrx_d3d7e2b0.png,Cat,0.185937,0.903125,0.041667,1.000000
c6f45567204cc8de_m04_sv_e3dca1c1.png,Motorcycle,0.020833,0.870833,0.150000,0.676562
e72fd446c71f1565_m0342h_2411182d.png,Guitar,0.055258,1.000000,0.232175,1.000000
98c643671c955fc5_m0bt9lr_0c61a19f.png,Dog,0.337705,0.698361,0.208748,0.749503
bacd0fdf3196d4cb_m03bt1vf_2a75268e.png,Woman,0.000000,0.731250,0.264583,0.856250
b9ae47ae40ba1978_m083wq_7203b1af.png,Wheel,0.149923,0.264297,0.546413,0.748945
a09b5549c69764f9_m0cl4p_ee91a42f.png,Hedgehog,0.076471,0.974510,0.076923,0.917772
b4d2ca66ffd8ed2e_m04m9y_f7df7b6c.png,Lizard,0.000000,0.709375,0.222917,1.000000
0d6fd8bc4312754e_m07mhn_d0af4e0b.png,Trousers,0.567847,0.679941,0.546460,0.772124
4f9fcd70307f871e_m015p6_46527c8d.png,Bird,0.094395,0.617994,0.190265,0.818584
1a31c5a9f134627a_m099ssp_ef80f473.png,Platter,0.000000,1.000000,0.000000,1.000000
53f14863bd9d7e5b_m02p5f1q_dc4169b4.png,Coffee cup,0.411552,0.777978,0.193141,0.425993
3c9d87a896c25cb1_m02p0tk3_2c5daf4f.png,Human body,0.351562,0.710938,0.072917,0.595833
16716741e393facc_m0120dh_877a427e.png,Sea turtle,0.181250,0.903125,0.227083,0.702083
5118d20f5a18a40c_m01kb5b_bbaf9eac.png,Flashlight,0.020312,0.450000,0.097917,0.468750
761268d00b88acbb_m03k3r_efd6a776.png,Horse,0.300469,0.807512,0.218750,0.958333
e94e6908c07756ba_m01gkx__e064d7f0.png,Swimwear,0.309368,0.596950,0.245509,0.673653
0f592ee7e177e563_m02p5f1q_af8f96d4.png,Coffee cup,0.020833,0.243750,0.728125,0.818750
d0ef6a58eae0bdb6_m04rmv_28a7cd81.png,Mouse,0.306250,0.656250,0.375000,0.708333
3254bc540ca2a86e_m02gzp_3264bfb6.png,Dagger,0.093750,0.907812,0.145833,0.935417
949673e309b135a8_m0176mf_16107f9e.png,Belt,0.081374,0.596745,0.540541,0.837838
12d63b7cfb633408_m0k4j_86f875c2.png,Car,0.000000,0.875000,0.435417,0.922917
5128a7f51a5f79e8_m01j3zr_32ad7899.png,Burrito,0.000000,0.870206,0.008850,0.940265
2670faae7c272de0_m052sf_5d5ef387.png,Mushroom,0.205207,0.811639,0.174468,0.848936
618a6ac5b888fbe4_m078jl_061e9ced.png,Snake,0.000000,0.611111,0.418269,0.665865
95e59623c871c809_m02p3w7d_90a5b28e.png,Roller skates,0.276173,0.362816,0.828520,0.972924
361af9c5aba02d33_m02g30s_a5eab526.png,Guacamole,0.018750,0.979688,0.154167,0.981250
c908090b27282319_m01lrl_9b4a7968.png,Carnivore,0.127407,0.967407,0.178414,0.720264
46be7cc464acdeb4_m01d40f_154d5757.png,Dress,0.186620,0.954225,0.339759,0.997590
97bacabca8715cf1_m0dv5r_671c6c4b.png,Camera,0.281711,0.598820,0.115044,1.000000
16af0e13b34bbe4d_m09qck_11d526ae.png,Banana,0.566787,0.936823,0.590253,0.994585
4631d11a9fd66ab6_m024g6_8cd2c6c4.png,Cocktail,0.113718,0.447653,0.335740,0.897112
920fca40fa6cf8b3_m09728_c2f2fc79.png,Bread,0.395307,0.981949,0.104693,0.940433
16a6eed75e6696c2_m01gkx__5dffca33.png,Swimwear,0.246032,0.658730,0.176471,0.557276
a7786fe4668705e0_m021mn_2a7d4247.png,Cookie,0.755882,1.000000,0.195122,0.427938
f36132e08bf6d07a_m02wv6h6_5333fbbe.png,Skirt,0.446903,0.816372,0.430678,0.721239
f692c4b04c16064f_m09728_3f5102c6.png,Bread,0.498437,1.000000,0.014583,0.868750
9db7307bd05dfbce_m09csl_d8b10318.png,Eagle,0.108262,0.571225,0.109840,0.729977
fe88d7dd06eb113d_m0dbzx_ced30fbe.png,Mule,0.298529,0.682353,0.170732,0.980044
40224b6053fe9442_m0138tl_bee6471b.png,Toy,0.191919,1.000000,0.050081,1.000000
930e5f64cf21889c_m02jvh9_2397ad5a.png,Mug,0.000000,0.649485,0.000000,1.000000
000aa0b1c8fd5ddf_m01lcw4_fd2ef739.png,Limousine,0.515419,1.000000,0.373333,0.908889
54e4020daeed57dc_m02p3w7d_77f37ca3.png,Roller skates,0.231250,0.364583,0.737500,0.817187
8872ab98a3e1fb05_m01xyhv_c05c3df4.png,Suit,0.393333,0.971667,0.438287,0.997481
5dd20dcfad4d13fa_m01c648_a02a8ffc.png,Laptop,0.793750,0.895312,0.337500,0.420833
d3e5af3476538130_m04yx4_2951ed8f.png,Man,0.011062,0.092920,0.241532,0.337261
a83b48231e04ba87_m0cmf2_b1722cf7.png,Airplane,0.001477,0.988183,0.097130,0.922737
2f4fab3629ee6190_m071qp_ac5d6a80.png,Squirrel,0.160417,0.891667,0.114063,0.940625
5f6f303ab687061f_m01gkx__8b21a9bd.png,Swimwear,0.198915,0.500904,0.308664,0.597473
f57432f6c4167007_m0271t_02523f33.png,Drink,0.228125,0.714063,0.227083,0.666667
900abfe4051f7f7a_m0663v_3afa8a4c.png,Pizza,0.036101,1.000000,0.379061,1.000000
f3a704a4f35edde9_m01g317_0a521222.png,Person,0.247788,0.404130,0.398230,0.668142
444ff7017baba929_m07mhn_bb651180.png,Trousers,0.433628,0.953540,0.554572,0.995575
7b916911a2c65860_m01b638_bf454281.png,Boot,0.503840,0.943164,0.450106,0.957537
5d66e6621e3dc22d_m0k1tl_67f7d904.png,Pen,0.296029,1.000000,0.559567,0.828520
256b9f161fe64eb2_m025rp___b89146e3.png,Cowboy hat,0.042035,0.955752,0.026549,0.488201
1ac65186db3efb49_m01fb_0_cdd03a29.png,Bagel,0.578125,0.918750,0.435417,0.850000
8ce2bec14825e00a_m04p0qw_7e07da1d.png,Billiard table,0.000000,1.000000,0.261062,1.000000
685bce37cd3b8bc2_m02vqfm_e6671544.png,Coffee,0.191667,0.779167,0.067188,0.637500
fd8e0ebbbf204ae7_m09j2d_9b05dfc7.png,Clothing,0.187316,0.264012,0.254425,0.517699
a4dd58611e612080_m02p3w7d_3713ff42.png,Roller skates,0.422998,0.525667,0.811111,0.946032
85ccc9bbdf4d6985_m05kyg__f9b6437f.png,Chest of drawers,0.095870,0.439528,0.389381,1.000000
cabf5a83bc4ae7fd_m03q5c7_4a61b7cc.png,Saucer,0.007680,0.175115,0.494692,0.719745
858b3c4e6564a2d9_m06mf6_cd64e62e.png,Rabbit,0.226929,0.995461,0.008621,0.980603
190ac437d024980e_m07j87_4f5cccd2.png,Tomato,0.021201,0.238516,0.463956,0.650647
2d922c1406bd543c_m03bt1vf_b2606f34.png,Woman,0.416667,0.952083,0.081250,0.998438
58b084887fae33fb_m0342h_d96b605f.png,Guitar,0.000000,0.242500,0.000000,1.000000
f797aa4df3fc044a_m01bjv_ef7ca6e5.png,Bus,0.000000,0.768750,0.518750,0.993750
376df24f5de612c2_m01599_ff388fa6.png,Beer,0.028698,0.556291,0.261062,0.915929
deab89c4a3868215_m0h2r6_ac7df98a.png,Van,0.000000,0.309375,0.366667,0.708333
d3f22d12d1dbd724_m0fszt_f8a91fc2.png,Cake,0.000000,0.989170,0.066787,0.871841
5cce7887f15d28ed_m01yx86_c21e3890.png,Bronze sculpture,0.020312,1.000000,0.125000,1.000000
de494351bb713d3d_m07r04_feba2c35.png,Truck,0.614062,0.921875,0.258333,0.704167
fb8474cfe895d7ad_m04yx4_ca0ae3cb.png,Man,0.002525,0.994950,0.097701,0.998563
146ab8b265f35af4_m0bt9lr_0cb52a60.png,Dog,0.008726,0.947644,0.110280,0.818692
00f8b4d7bc4c74c9_m024g6_b0a2ac3a.png,Cocktail,0.506647,0.683900,0.048565,0.944812
a14c7500687a99e5_m01g317_95b9bad4.png,Person,0.681250,0.776563,0.229167,0.795833
e960447a0a351c5d_m021mn_6023a194.png,Cookie,0.428125,0.607813,0.406250,0.779167
f5694f07eef203d5_m0k5j_78c0845b.png,Aircraft,0.316642,0.611193,0.026608,0.835920
3b8e29c4eb25df11_m0cmf2_dea80d56.png,Airplane,0.000000,0.223438,0.554167,0.737500
e250f3559b994bb1_m01lrl_384104b7.png,Carnivore,0.072271,0.731563,0.150442,0.907080
af3a1e86cd0542da_m01bjv_fc65f4fc.png,Bus,0.000000,0.474303,0.000000,0.711752
4a0546d2c6298050_m0fszt_55447672.png,Cake,0.000000,1.000000,0.000000,1.000000
dd9be16a477e751d_m0hqkz_4a641a94.png,Grapefruit,0.175439,0.866667,0.035316,0.589219
1d70a45bdcf4ef4b_m0gd36_895f302a.png,Sea lion,0.073437,0.956250,0.037500,0.818750
dddf07cb06fb1170_m09j2d_fbedb3a8.png,Clothing,0.000000,0.737179,0.435115,0.842748
532631c4b8d57382_m04dr76w_d57a6abc.png,Bottle,0.725000,0.987500,0.000000,0.985417
99b72743171f67b0_m09ld4_b35e5b57.png,Frog,0.197143,0.852857,0.207763,0.931507
a15a5d4a704d504c_m03k3r_48610c49.png,Horse,0.280000,0.888333,0.112272,0.684073
6500c6ac16133865_m06m11_10b8cd5d.png,Rose,0.102083,0.541667,0.456250,0.775000
c6b478594268dfe0_m0c9ph5_23a5e5d7.png,Flower,0.047917,1.000000,0.017188,0.973437
68f1acb514b57af0_m01xyhv_f04daed0.png,Suit,0.670833,1.000000,0.217187,0.893750
8728e9fa662a8921_m07dm6_91794b99.png,Tiger,0.165541,1.000000,0.270270,1.000000
4adfc1cc19ffdd3d_m09728_ab49ecc0.png,Bread,0.131250,0.832812,0.168750,0.918750
1e4472ec8c79b754_m01c648_780bff60.png,Laptop,0.010324,0.926254,0.095133,1.000000
798e136c7712ae9c_m05kyg__0e9004e5.png,Chest of drawers,0.127083,0.845833,0.394444,0.902778
516610dd6f121728_m02vqfm_b79cfaaf.png,Coffee,0.178125,0.825000,0.152083,0.889583
24ba8ee6b6327485_m0h23m_6320d960.png,Sparrow,0.332812,0.903125,0.387500,0.914583
add9340eb57193cf_m0283dt1_af3fa18b.png,Human mouth,0.449190,0.556701,0.592920,0.672566
2e81087317ed08ae_m0bt_c3_22cf6090.png,Book,0.640264,0.694719,0.778656,0.877470
3b204581763a9def_m0bt9lr_38fd37ad.png,Dog,0.114063,0.937500,0.043750,1.000000
4a8660879a9cbb72_m0hnyx_ff810d01.png,Pastry,0.000000,0.687596,0.276596,0.451064
a455aad63289e28f_m06msq_e69f6224.png,Sculpture,0.093750,0.221875,0.529167,0.706250
04325567e6039b7c_m04yx4_6a1e37b5.png,Man,0.767305,0.886598,0.110619,0.688053
f1f6a77e8d9c835c_m04_sv_3cce0736.png,Motorcycle,0.697640,0.877581,0.318584,0.621681
2464ec05006de8ed_m052sf_a83d3ef1.png,Mushroom,0.629247,0.893648,0.434879,0.812362
89440549d94ebf98_m083wq_ea63e3c4.png,Wheel,0.750000,0.990625,0.591667,0.906250
85aa4d179e0f3ac2_m027pcv_fdc4cd77.png,Zucchini,0.523333,0.631667,0.469767,0.886047
30fecc256a7cc964_m0k5j_bca81cc2.png,Aircraft,0.259375,0.428125,0.283333,0.410417
a08a08e76255fa84_m0fszt_89418062.png,Cake,0.001805,0.998195,0.000000,1.000000
2a487daf85d5687a_m02hj4_269456fd.png,Dolphin,0.237500,0.851562,0.483333,0.997917
175cf5b1897589dc_m052sf_d6c9ad9a.png,Mushroom,0.744461,0.998523,0.357616,0.582781
9d227a882e60e96a_m01b638_741485b1.png,Boot,0.050691,0.981567,0.522663,0.949009
299ab4f5618495f5_m027pcv_f6c26ec4.png,Zucchini,0.280125,0.475743,0.143750,0.581250
980b33c09528659b_m01bqk0_28414d44.png,Bicycle wheel,0.557813,0.639063,0.554167,0.672917
63aace0e2efb29bb_m052sf_41bce11b.png,Mushroom,0.521875,0.821875,0.462500,0.754167
ae2c23c68a7494eb_m04yx4_5e6bc3e1.png,Man,0.289277,0.501247,0.329588,0.816479
a37ad8641a583095_m06c7f7_6fa5c752.png,Lipstick,0.448207,0.595618,0.653028,0.693944
284c4d158b331f31_m01xq0k1_14578fd7.png,Cattle,0.231394,0.665765,0.195181,0.937349
f92e5e96ac180316_m03bt1vf_4bd33e50.png,Woman,0.670588,0.939706,0.303769,0.902439
fe0e145b7e0ac510_m01lrl_36bb2a47.png,Carnivore,0.203540,0.648968,0.000000,0.665929
edb03f32c8206c3b_m0cmf2_ca7c3345.png,Airplane,0.159712,0.800000,0.328798,0.664399
2eba94f606dbb3ea_m02vqfm_f04c6520.png,Coffee,0.273438,0.778125,0.214583,0.543750
6278b4b5166f4bac_m01j51_b1c325dc.png,Balloon,0.629229,0.936401,0.238554,0.710843
c1225995a9c5e056_m0cdn1_365d50a7.png,Hamburger,0.175090,0.835740,0.252708,0.765343
5b114f6293d03617_m03d443_bf22a779.png,Rhinoceros,0.353891,0.610866,0.235033,0.827051
0b7a27de22397643_m04m9y_c8e66522.png,Lizard,0.000000,0.905775,0.055794,0.905579
18c07446aa4514e1_m02hj4_07d5a696.png,Dolphin,0.067947,0.319055,0.125828,1.000000
ef7def8b2bbc7f2d_m04cp__24c1fcf7.png,Koala,0.115044,0.848083,0.055310,0.951327
b12ed97b197f9c45_m09k_b_0608abf3.png,Lemon,0.876562,0.998438,0.600000,0.727083
081e4cfeda09b93c_m0dv5r_ec41e19a.png,Camera,0.115497,0.662281,0.354911,1.000000
9bff84de2b4aca7e_m052sf_da30b6e1.png,Mushroom,0.516566,0.944277,0.404762,0.900433
a488bb26df39e99c_m01lrl_9b088a6c.png,Carnivore,0.525000,1.000000,0.162500,0.483333
195c7ce7657700ec_m07j87_1ba833af.png,Tomato,0.831858,0.997788,0.356932,0.483776
1feab626c1a2c52d_m0hf58v5_4df38155.png,Luggage and bags,0.078125,0.164062,0.629167,0.781250
8691583b1247e6e8_m0cnyhnx_3e97d203.png,Bull,0.033186,0.672566,0.447717,0.998527
273aa95c8d1c2fc9_m06msq_41808e78.png,Sculpture,0.382950,0.658999,0.081928,0.783133
b800d6d000e80d50_m0fszt_5ec008d6.png,Cake,0.090253,0.768953,0.196751,0.759928
72f47bb5f0c2186a_m099ssp_872a13bc.png,Platter,0.187500,0.900000,0.008333,0.958333
316c79766dc073aa_m01xq0k1_39eab6f9.png,Cattle,0.390625,0.653125,0.066667,0.991667
6b0b68217772f10a_m01599_d6c65b28.png,Beer,0.157040,0.880866,0.292419,0.909747
12e3a191ec6d32a6_m01yrx_76aadfaa.png,Cat,0.043750,0.664062,0.010417,0.812500
837b7fe2d0240f7f_m02jvh9_2917ea9a.png,Mug,0.024283,0.891832,0.141802,0.856721
84353ddbe56e2694_m0898b_5b23e4e6.png,Zebra,0.328125,0.895312,0.366667,0.775000
05b67510db584750_m04yx4_2f687f41.png,Man,0.400000,0.628571,0.601783,0.812779
d002f41b65b872b2_m0fszt_5dfb3b16.png,Cake,0.025000,0.993750,0.022917,0.933333
51543510235b9af3_m01bqk0_5c0deefa.png,Bicycle wheel,0.843750,0.943750,0.445312,0.593750
29993c8aaa66c3d3_m0271t_faed0b11.png,Drink,0.370861,1.000000,0.196455,0.768095
f7a43c479263a73c_m027pcv_3c29626c.png,Zucchini,0.000000,0.125000,0.456250,0.647917
214be2a2e920e4c4_m02jvh9_9f327b18.png,Mug,0.003650,0.945255,0.193333,1.000000
8d61c33e4f949261_m03m3pdh_a23003d1.png,Sofa bed,0.039062,0.948438,0.206250,0.893750
e241d99ccae1c616_m01yrx_2035af4c.png,Cat,0.054636,1.000000,0.000000,1.000000
1e5b89ba812f2007_m05r655_27a678b0.png,Girl,0.748438,0.865625,0.147917,0.908333
0af4bb27bfdbf061_m025dyy_86197a99.png,Box,0.440625,0.532812,0.728601,0.787056
62d100326bad961a_m014j1m_a15d9bc3.png,Apple,0.479688,0.717188,0.322917,0.618750
384757861bff06bb_m0cjs7_82e0720b.png,Garden Asparagus,0.000000,0.698438,0.137500,0.297917
207d46ca53c7165b_m01d40f_8ca3b042.png,Dress,0.336117,0.655532,0.315625,0.740625
c7e441cdfafebfe6_m01599_543d1272.png,Beer,0.000000,0.606195,0.088496,1.000000
314ca3b11a84ea34_m03bt1vf_159f2c64.png,Woman,0.000000,0.408000,0.264000,1.000000
c222fdd102d22c4c_m07r04_c0186e4f.png,Truck,0.000000,0.993750,0.131250,0.860417
b867681ac38a7a5c_m079cl_84e3f7b1.png,Skyscraper,0.274725,1.000000,0.000000,1.000000
369aa8c7c3deb121_m01bfm9_0a4090dd.png,Shorts,0.354286,0.657143,0.541096,0.650685
61104c6ff5025840_m03k3r_3fdb52de.png,Horse,0.151917,0.825959,0.449115,1.000000
3d77555f2ede0b38_m06l9r_56e006db.png,Red panda,0.043750,0.306250,0.243750,0.872917
cc871e500ffa4041_m01x3jk_95b48aba.png,Snowmobile,0.121818,0.898182,0.324455,0.803874
8a8cf53cebba5894_m0fly7_8d93cd81.png,Jeans,0.500000,0.710938,0.095833,0.547917
f79fa360f749b8c8_m01xq0k1_241790cf.png,Cattle,0.000000,0.724189,0.185841,0.743363
684c90ac19079714_m0fm3zh_46f6fe26.png,Flowerpot,0.794248,1.000000,0.631268,0.706490
7be65ed5fdec3fef_m03q5c7_efa1f147.png,Saucer,0.264062,0.907812,0.437500,0.993750
15f3945deab6a55b_m01tcjp_b44c2ae4.png,Muffin,0.274545,0.492727,0.644524,0.958707
537c4be8bd3a4226_m04dr76w_ec4b506b.png,Bottle,0.314159,0.679204,0.076696,0.966077
e762d08ea688d600_m0bjyj5_063b7c47.png,Waste container,0.000000,0.260938,0.183333,0.868750
a21b0c4c83db2ced_m015p6_85fa26ff.png,Bird,0.159375,1.000000,0.220833,1.000000
20c63228df57c6d9_m0gv1x_418f6e32.png,Parrot,0.353125,0.625000,0.270833,0.810417
a228c59a327192cb_m01599_e927d1fa.png,Beer,0.189063,0.250000,0.591667,0.722917
1e898c79939fe41b_m068zj_0f1aa17b.png,Pig,0.082305,0.539095,0.285036,0.814727
9f1036550f042755_m0ph39_a6710b6f.png,Canoe,0.000000,0.998438,0.333333,0.483333
94f5ae948ab65e2e_m0271t_4a6fd19e.png,Drink,0.054902,0.815686,0.143095,0.705491
26cca55e5aa599b8_m0bt9lr_129bc050.png,Dog,0.064062,0.773438,0.004167,1.000000
3c9d3e316abcad8f_m06msq_3dae97f7.png,Sculpture,0.162500,0.892187,0.000000,0.997917
66f5c1e522ad2b41_m0bt9lr_31efbbb6.png,Dog,0.360502,0.884013,0.089583,0.860417
e73046140ecbd5c1_m0271t_ece855c7.png,Drink,0.106195,0.907080,0.138439,0.540501
076c246b24567c55_m024g6_d51b2b69.png,Cocktail,0.084444,0.588889,0.427313,0.979442
eb399dc2b6110a63_m09j2d_06e9a082.png,Clothing,0.679883,0.791483,0.321508,0.487805
39d84c6b7460580b_m0cmf2_12bd57a3.png,Airplane,0.005747,0.991379,0.081633,0.922902
9a4460030ad426a7_m0cdn1_c63d400c.png,Hamburger,0.085417,0.895833,0.392188,0.998438
4db5fdeafe3312c9_m01z1kdw_72cb95dd.png,Juice,0.045833,0.597917,0.165884,0.733959
ee8d9740c1870494_m03s_tn_0188487c.png,Kettle,0.040521,0.480463,0.286036,0.959459
36e49c06176d2ef0_m0hnyx_5dced9a2.png,Pastry,0.000000,0.998525,0.070796,0.995575
e40b75585838921c_m01gkx__c51094a1.png,Swimwear,0.309375,0.378125,0.304167,0.420833
90f63b1db4ccdd3f_m024g6_2cd5e39f.png,Cocktail,0.198437,0.340625,0.445833,0.783333
2c6ad30acc7362dd_m0bt_c3_308ae8b7.png,Book,0.279687,0.396875,0.000000,0.168750
544d1ee08de9e6a6_m09j2d_f7352834.png,Clothing,0.390756,0.760504,0.244755,0.997669
564ce852cb8483b3_m0by6g_fb9735f7.png,Shark,0.000000,1.000000,0.293750,0.791667
abfa0c6228e34078_m01bfm9_a6c09b74.png,Shorts,0.035398,0.256637,0.567847,0.700590
45a6ec519d8a9c19_m09j2d_e2c52b51.png,Clothing,0.187040,0.419735,0.328160,1.000000
eebbd5258402512c_m0306r_643d4f19.png,Fox,0.451562,1.000000,0.187500,0.833333
61a35449a8db6b2c_m01d40f_bab1d772.png,Dress,0.214602,0.453540,0.277286,0.752212
2a26ab4f43340093_m025dyy_5c78cd70.png,Box,0.000000,0.979688,0.000000,1.000000
4a8987199b2f8005_m0306r_089f12c8.png,Fox,0.000000,1.000000,0.029499,1.000000
5b46fe3da8055435_m01b638_88b36126.png,Boot,0.441667,0.940000,0.020501,0.954442
9924bf5efeb21418_m03bbps_dcc1fa24.png,Power plugs and sockets,0.196165,0.533923,0.134956,0.898230
6c2544526e61a41a_m01m2v_4a813178.png,Computer keyboard,0.064982,0.651625,0.375451,0.772563
